"folioviv","foliohog","ubica_geo","clase_hog","ing_cor","gasto_mon","alimentos","salud","educa_espa"
"1404185502","1","14067","3",78641.64,61771.06,11076.27,0,13386.41
"1404185504","1","14067","2",86481.37,39243.76,12220.58,1369.56,8398.97
"1404185505","1","14067","2",119942.8,88283.39,39998.48,939.13,24804.26
"1404185506","1","14067","2",60306.01,38956.93,11243.42,5869.55,8158.06
"1404195401","1","14067","2",15223,13284.8,4255.62,39.13,0
"1404195402","1","14067","2",23170.56,10668.86,5605.56,0,0
"1404195403","1","14067","2",155594.34,34401.66,18257.11,0,951
"1404195405","1","14067","2",19287.09,8219.75,2584.24,0,0
"1404195406","1","14067","2",23761.95,19542.11,6544.12,0,348.38
"1404238302","1","14067","2",118109.19,66602.47,21452.04,352.17,12622.22
"1404238304","1","14067","2",12507.35,13438.09,6190.58,0,1596.77
"1404238306","1","14067","1",20054.34,17543.98,9617.05,0,0
"1404376901","1","14067","3",48509.38,20119.47,2069.91,0,0
"1404376902","1","14067","2",61472.64,25485.65,2854.21,0,4200
"1404376905","1","14067","1",16340.09,12054.69,7392.81,0,1200
"1404376906","1","14067","2",58695.64,40560.32,15454.23,0,0
"1404391003","1","14067","2",70735.94,46504.69,18552.71,29.34,1161.29
"1404391004","1","14067","3",23918.47,16892.51,4551.29,391.3,870.96
"1404391005","1","14067","5",50909.82,28961.97,9989.9,34.23,480
"1404391006","1","14067","3",65543.46,54513.61,25109.8,0,900
"1404397602","1","14067","3",150442.58,69241.88,31165.56,880.43,3600
"1404397603","1","14067","1",34198.56,30064.7,12058.57,1027.17,4942.62
"1404397604","1","14067","2",31342.61,19452.9,8125.56,489.12,0
"1404397605","1","14067","3",46913.78,23831.47,14592.75,0,0
"1404397606","1","14067","2",34696.7,65399.45,50026.99,0,777
"1404571901","1","14098","2",25998.82,30973.63,12696.2,5135.86,1940.74
"1404571903","1","14098","3",28356.1,22762.05,11050.49,1027.17,1887.09
"1404571904","1","14098","1",37758.4,23080.27,7489.12,0,1751.07
"1404571905","1","14098","1",18740.66,28320.64,5438.52,0,1532.89
"1404571906","1","14098","2",101448.77,81816.14,36027,674.97,13312.84
"1404677801","1","14098","3",67240.73,24473.92,12316.83,9.78,94.18
"1404677801","2","14098","2",46071.25,62592.58,15222.58,88.04,24744.68
"1404677803","1","14098","2",69131.47,36564.92,14097.54,190.75,5400
"1404677806","1","14098","2",53557.36,43349.92,22615.43,1320.61,2444.26
"1404772401","1","14098","2",39474.38,18175.13,2944.22,273.91,145.16
"1404772402","1","14098","3",71105.34,27962.33,10201.98,14.67,4389.97
"1404772403","1","14098","2",76594.47,15783.47,11249.81,0,0
"1404772404","1","14098","3",36684.74,16577.14,5554.14,31.3,19.56
"1404772405","1","14098","2",20901.99,17278.02,5959.16,298.35,171.19
"1404781001","1","14098","2",56957.15,32791.02,14155.55,547.8,2054.34
"1404781002","1","14098","1",8706.81,4896.56,4199.07,83.15,0
"1404781003","1","14098","3",24559.53,15822.21,9436.94,161.4,117.39
"1404781004","1","14098","3",96744.15,73693.79,22036.81,1173.91,14403.1
"1404781005","1","14098","3",39736.23,19394.96,5567.03,381.51,2457.46
"1404781006","1","14098","1",20543.46,22126.74,5792.01,269.99,0
"1404787601","1","14098","1",16465.57,7334.99,3734.91,1149.44,0
"1404787602","1","14098","3",68346.86,81750.95,23413.79,1902.66,9574.16
"1404787604","1","14098","2",60983.59,55179.49,24794.64,2347.82,1475.4
"1404787606","1","14098","2",7081.96,8473.43,4146.33,97.82,0
"1404830701","1","14098","3",39408.16,31544.51,15756.11,0,600
"1404830702","1","14098","2",31844.24,19670.22,5907.65,0,0
"1404830703","1","14098","2",36418.02,52399.21,10889.85,0,3180
"1404830704","1","14098","2",38985.24,32277.01,12856.91,83.13,11610
"1404830705","1","14098","2",95817.52,48902.54,13281.23,0,4709.01
"1404830706","1","14098","2",70131.11,35798.04,13782.56,278.79,1470.49
"1404903201","1","14098","2",27896.36,23131.43,11686.87,136.95,0
"1404903202","1","14098","2",21233.33,9312.86,5515.55,172.15,0
"1404903203","1","14098","2",29416.27,52540.22,30355.39,0,330.65
"1404903204","1","14098","3",33021.41,15954.59,9063.99,0,0
"1404903205","1","14098","3",44506.25,28299.71,7932.69,117.38,9290.31
"1404903206","1","14098","2",31285.18,24006.09,11963.44,0,1974.02
"1404918501","1","14098","2",9220.81,4512.48,3362.02,48.91,0
"1404918503","1","14098","1",26594.48,16400.33,3812.05,361.95,135.68
"1404918504","1","14098","2",31586.64,20307.33,8292.73,34.23,6677.41
"1404918505","1","14098","3",125459.96,73926.99,19613.17,5262.02,4279.23
"1404918506","1","14098","2",25683.47,28213.31,8434.15,18.58,2903.21
"1404934301","1","14098","2",12247.1,5355.86,2500.63,0,0
"1404934302","1","14098","3",15773.78,9608.62,5605.6,23.46,1741.93
"1404934303","1","14098","1",25434.77,36835.32,13846.94,23.47,0
"1404934304","1","14098","3",47821.44,36326.53,21098.12,309.11,3217.42
"1404934306","1","14098","2",29293.95,28798.27,15672.62,405.96,1161.29
"1404940901","1","14098","3",82202.57,65708.58,30252.61,132.05,2715.45
"1404940902","1","14098","2",40618.61,34006.29,18089.82,0,4462.13
"1404940903","1","14098","2",39673.16,16752.51,8742.66,1152.38,0
"1404940904","1","14098","2",35175.8,77899.39,19484.77,205.42,6711.63
"1404940905","1","14098","2",12728.98,15914.45,8704.06,0,0
"1404940906","1","14098","2",38622.31,31534.09,10446.23,288.57,9420.64
"1405081801","1","14098","3",41989,44537.5,17832.53,1819.55,3900
"1405081802","1","14098","2",66735.51,28603.06,10465.61,997.81,1200
"1405081803","1","14098","2",91301.84,42614.16,12484.11,2249.99,14409.83
"1405081804","1","14098","2",23178.66,15495.86,8472.72,205.41,1800
"1405081805","1","14098","2",42967.88,35467.16,9340.49,691.6,4355.49
"1405081806","1","14098","2",50502.83,26902.48,6248.43,1408.69,344.26
"1405176401","1","14098","2",33383.7,21361.7,8794.07,73.36,1596.77
"1405176403","1","14098","1",24141.95,5216.14,3696.33,11.73,29.34
"1405176404","1","14098","2",20557.97,30875.65,14322.6,0,5438.31
"1405176405","1","14098","2",33956.85,23778.32,9218.31,215.2,3004.19
"1405176405","2","14098","2",14673.9,17026.28,7598.4,0,1793.99
"1405176405","3","14098","2",42587.59,24004.87,12959.85,0,0
"1405176406","1","14098","2",50623.55,99897.9,12458.25,107.6,5765.09
"1405274001","1","14098","2",29934.76,24894.27,12805.63,0,0
"1405274004","1","14098","3",42998.72,34201.27,6852.73,466.61,101.61
"1405274005","1","14098","2",28215.82,21440.71,9385.55,14.67,0
"1405274006","1","14098","2",38014.7,14984.53,8588.52,220.1,0
"1405343601","1","14098","2",25977.02,17506.08,6415.63,23.47,5628.26
"1405343602","1","14098","2",31314.45,13360.58,4654.19,686.71,1110
"1405343603","1","14098","3",32904.55,24190.61,6004.14,401.07,9002.56
"1405343604","1","14098","2",32532.78,24937.01,11404.05,1956.52,2491.3
"1405343605","1","14098","2",33841.06,14062.85,8601.3,14.67,0
"1405343606","1","14098","2",60744.17,27275.03,17569.2,376.63,3632.6
"1405383702","1","14098","2",54005.89,27408.79,11429.78,0,3715.57
"1405383703","1","14098","1",23116.54,5250.57,2879.97,0,0
"1405383704","1","14098","2",69892.24,23828.93,8369.85,0,3400.81
"1405383705","1","14098","2",23488.51,20995.82,8665.55,180.96,3383.6
"1405393202","1","14098","2",41508.36,28361.15,12046.91,917.58,4773.47
"1405393203","1","14098","2",35681.59,22658.91,11571.21,313.02,248.61
"1405393204","1","14098","3",33686.03,29864.08,15801.04,1106.38,290.32
"1405393205","1","14098","3",74388.28,40374.55,21940.32,445.08,2665.27
"1405398402","1","14098","2",119268.43,35193.34,6884.86,0,6689.02
"1405398405","1","14098","2",42636.77,22949.91,13834.12,95.85,243.87
"1405398406","1","14098","1",41970.21,38782.6,14271.29,376.61,717.24
"1405450002","1","14098","2",58740.05,21363.27,11371.94,146.72,929.02
"1405450003","1","14098","2",27048.9,33232.47,10336.94,2455.4,348.38
"1405450004","1","14098","2",45871.6,26413.83,9327.73,146.73,2203.44
"1405450005","1","14098","2",91999.15,32650.71,16231.95,0,2468.76
"1405450006","1","14098","2",82174.05,36009.91,15016.96,0,3196.68
"1405459601","1","14098","2",59616.37,47275.8,8845.58,166.29,7441.09
"1405459602","1","14098","3",93058.23,56343.68,17922.63,1614.13,14685.24
"1405459604","1","14098","2",74771.01,80291.48,8858.45,78.25,11827.86
"1405459605","1","14098","3",49022.18,28621.37,12927.61,259.22,2609.01
"1405459606","1","14098","3",57689.49,25992.55,6904.15,0,0
"1405460701","1","14098","2",157685.4,148783.27,33878.32,6955.37,8100
"1405460702","1","14098","3",73273.87,55961.64,23515.48,3120.62,6769.07
"1405460704","1","14098","2",35819.45,13156.75,4821.32,0,29.5
"1405460705","1","14098","1",62114.75,89085.5,23322.69,260.19,1740
"1405462201","1","14098","2",80878.3,36241.4,17851.94,1256.05,0
"1405462202","1","14098","2",77030.85,41479.77,8760.7,1866.47,4848.38
"1405462203","1","14098","2",20610.47,23971.06,5592.72,0,1451.61
"1405462204","1","14098","3",81942.49,47711.65,21336.02,890.21,5204.75
"1405462205","1","14098","2",70133.71,27677.39,15631.51,645.63,1522.82
"1405462206","1","14098","2",29872.73,24569.04,14386.86,420.64,0
"1405466501","1","14098","3",51246.65,30209.33,4512.74,0,1306.44
"1405466505","1","14098","4",224742.59,65662.06,16802.81,1650.29,5712.38
"1405470301","1","14098","2",39565.11,18626.07,7913.44,0,0
"1405470302","1","14098","2",47107.98,17124.07,5219.9,0,3387.09
"1405470305","1","14098","2",99432.29,32363.92,19857.66,0,435
"1405470306","1","14098","1",30857.21,11734.65,617.12,0,0
"1405560801","1","14098","2",59941.93,42296.5,13679.91,29.34,4500
"1405560802","1","14098","2",49141.87,32953.19,15107.04,24.45,3276.39
"1405560803","1","14098","2",28063.64,9043.95,809.96,1078.99,1518.26
"1405560804","1","14098","2",65092.12,39316.16,9475.6,29.34,0
"1405560805","1","14098","2",49394.36,23037.68,12111.3,305.18,0
"1405695401","1","14098","2",232394.27,145065.34,35215.36,796.27,49235.14
"1405695402","1","14098","2",70601.29,68616.67,21651.27,195.64,10677.53
"1405695404","1","14098","3",52847.49,47374.99,9552.75,155.54,1045.15
"1405695405","1","14098","2",93164.62,114055.34,28054.03,4098.87,21878.62
"1405695406","1","14098","2",135788.9,170541.79,33993.97,5722.8,78159.84
"1405700001","1","14098","1",5126.25,35432.07,11094.23,0,5071.17
"1405700006","1","14098","2",139761.7,35391.02,12766.96,547.81,654
"1405706601","1","14098","2",32827.86,44168.99,16241.6,207.37,2850
"1405706602","1","14098","2",51164.53,33870.56,13924.14,0,7094.99
"1405706605","1","14098","2",134950.04,63275.54,21503.44,2103.24,12718.34
"1405706606","1","14098","2",74137.86,55753.63,21998.41,2964.1,3683.6
"1405712501","1","14098","1",12291.65,3212.99,861.39,0,0
"1405712502","1","14098","2",20828.59,12067.82,6672.77,9.78,627
"1405712504","1","14098","1",20372.26,28768.45,10439.85,449.99,0
"1405712505","1","14098","2",168842.89,53234.12,9974.63,146.73,1424.64
"1405712506","1","14098","1",26630.18,5354.96,1247.11,0,0
"1405713703","1","14098","2",132755.93,64693.1,15388.57,342.38,16430.54
"1405713704","1","14098","3",93924.58,38182.23,15703.47,342.38,737.7
"1405713705","1","14098","2",161085.84,79100.28,16051.97,745.42,16497
"1405713706","1","14098","3",29126.97,24827.91,7096.96,0,0
"1405844301","1","14101","2",16129.06,10955.35,4069.16,303.25,0
"1405844301","2","14101","2",12186.9,13644.12,7906.96,68.47,0
"1405844302","1","14101","2",79276.96,34186.53,12374.8,934.21,4209.66
"1405844303","1","14101","3",28051.88,16772.95,6415.57,0,0
"1405844304","1","14101","3",17092.15,30548.78,13056.09,1809.76,6770.18
"1405844305","1","14101","1",25979.68,29492.03,6878.5,0,2096.94
"1405878901","1","14101","1",19372.69,10292.06,5708.41,0,0
"1405878906","1","14101","1",23890.05,21562.38,7501.94,1526.08,0
"1405969901","1","14101","3",96116.89,50348.95,11314.1,1236.49,7251.39
"1405969901","2","14101","2",42102.93,22332.17,8177.02,176.07,391.3
"1405969902","1","14101","2",31338.55,35577.3,9668.34,723.88,7849.69
"1405969903","1","14101","2",30572.04,33542.96,7701.33,195.65,5763.84
"1405969904","1","14101","1",19076.08,22451.73,11571.3,0,1222.82
"1405969905","1","14101","2",30664.87,19894.11,8890.47,684.77,5119.44
"1405969906","1","14101","2",28277.09,28497.65,17401.87,1349.98,978.26
"1405988802","1","14101","2",26360.64,16763.39,4975.58,0,5.9
"1405988803","1","14101","2",28190.15,16149,5952.74,0,1721.31
"1405988804","1","14101","3",79524.54,34839.48,13390.39,0,90
"1405988806","1","14101","4",39595.76,21664.28,12619.05,73.36,0
"1405991402","1","14101","2",26362.16,21052.67,7109.84,0,0
"1405991403","1","14101","3",36932.47,26998.57,11526.17,195.65,6241.92
"1405991404","1","14101","2",29635.19,28124.56,13936.91,215.21,4645.15
"1405991405","1","14101","2",29333.6,28348.17,15209.76,0,586.95
"1405991406","1","14101","2",28809.76,34705.45,17061.14,665.21,6972.45
"1406017001","1","14101","2",39591.16,57520.42,20089.04,259.22,3193.53
"1406017002","1","14101","3",57244.47,25395.9,7084.13,132.05,1161.29
"1406017003","1","14101","2",38152.17,29112.22,5695.6,0,0
"1406017005","1","14101","3",96019.41,55328.84,19285.59,2347.8,5583.86
"1406017006","1","14101","3",74195.54,49060.78,13667.01,425.53,4064.51
"1406238802","1","14101","2",46514.87,24229.83,9649.16,595.73,4033.55
"1406238805","1","14101","2",36618.15,26469.53,8787.74,586.95,8152.53
"1406238806","1","14101","2",31972.71,12370.16,6428.36,0,9.83
"1406263401","1","14101","3",94544.92,24605.83,10433.38,503.77,4011.28
"1406263403","1","14101","3",35070.63,25670.79,4795.63,0,2713.87
"1406263405","1","14101","2",243183.4,115836.92,41155.36,897.03,11368.4
"1406263406","1","14101","2",84924.05,64901.42,19401.21,5223.9,22587.07
"1406280001","1","14101","3",60462.46,17637.22,10630.06,0,0
"1406280001","2","14101","2",53897.28,22167.89,12561.04,621.18,430.43
"1406280002","1","14101","2",58496.78,21401.01,7540.6,4108.68,750
"1406599501","1","14101","3",63559.67,29422.2,10504.1,293.47,3612.29
"1406599502","1","14101","2",16541.89,31227.12,14271.23,224.99,480
"1406599503","1","14101","3",52253.76,32960.12,20763.96,176.07,773.47
"1406599503","2","14101","2",33299,18884.67,14386.93,127.17,934.16
"1406599504","1","14101","3",31354.36,14988.14,8826.26,0,489.13
"1406599505","1","14101","2",15597.88,26278.58,9931.9,0,7486.39
"1406599506","1","14101","2",35367.72,34042.47,4988.52,640.75,1846.45
"1406607201","1","14101","2",64412.68,24974.37,10908.99,586.95,0
"1406607202","1","14101","3",135561.91,35291.87,9629.76,273.9,348.38
"1406607203","1","14101","2",67626.69,64153.75,41744.73,831.51,203.22
"1406607205","1","14101","2",77289.62,34972.19,11121.32,4045.07,0
"1406639601","1","14101","1",18706.96,6204.3,4049.87,295.43,0
"1406639602","1","14101","2",36413.66,13954.52,3066.34,23.47,1154.34
"1406639603","1","14101","2",41522.49,88523.29,16665.2,68.47,6435
"1406639604","1","14101","2",58872.79,39013,15595.53,948.89,5348.14
"1406639605","1","14101","2",35777.06,17521.03,10047.73,0,0
"1406639606","1","14101","2",91408.47,47013.03,13699.09,3482.59,737.7
"1406672701","1","14101","3",83754.06,43081.06,15023.25,3553,7276.95
"1406672702","1","14101","2",100524.59,76482.6,18211.99,17413.02,1290
"1406672704","1","14101","3",31896.93,18086.3,6351.32,449,0
"1406672705","1","14101","2",33620.57,33963.26,10195.51,366.84,8647.17
"1406672706","1","14101","3",33614.74,28424.18,9064.11,92.93,8464.48
"1406720501","1","14101","3",45621.62,25679.21,10291.91,0,3135.47
"1406720503","1","14101","2",46858.65,40473.03,20744.71,0,1887.09
"1406720504","1","14101","2",73524.57,41670.66,6814.27,1085.86,2836.15
"1406720505","1","14101","2",223699.84,144096.51,22885.47,3521.73,25129.92
"1406746605","1","14101","3",88672.09,34524.95,10716.26,391.29,1515
"1406746606","1","14101","2",68312.1,23776.66,2777.11,24.45,900
"1406782701","1","14120","2",44231.36,52627.86,26395.52,635.85,5394.96
"1406782702","1","14120","2",48790.53,46729.18,22069.05,489.11,7486.3
"1406782703","1","14120","2",16633.91,14083.7,10810.15,0,0
"1406782704","1","14120","2",26121.41,20289.3,8369.76,0,0
"1406782705","1","14120","2",99118.61,58861.91,11854.18,391.29,1403.6
"1406782706","1","14120","3",108229.17,34472.9,17131.93,787.49,3210
"1406797201","1","14120","3",147866.73,88191.18,36899.59,772.81,8086.71
"1406797202","1","14120","3",65308.72,53753.66,23149.09,430.42,9693.86
"1406797203","1","14120","3",55046.22,34923.31,14221.29,4940.21,1773.87
"1406797204","1","14120","4",133000.04,123613.27,55825.43,97.82,3335.8
"1406797205","1","14120","2",51892.23,49699.66,21464.71,193.68,2322.58
"1406797206","1","14120","2",44493.62,40700.38,21496.82,97.82,2903.22
"1406892201","1","14120","2",31294.06,13736.04,10799.83,63.58,0
"1406892202","1","14120","2",28233.8,22143.45,4480.59,318.9,2081.97
"1406892203","1","14120","3",53453.03,28789.93,6428.46,117.39,450
"1406892204","1","14120","2",75726.81,67052.39,12741.31,4.89,22946.15
"1406892206","1","14120","5",47290.49,37217.95,6961.93,0,10620.96
"1406898501","1","14120","2",42309.73,19479.41,3542.02,3355.42,0
"1406898502","1","14120","1",44036.32,41283.09,6299.94,0,1956.52
"1406898503","1","14120","1",18858.32,13710.62,2764.25,48.91,220.1
"1406898504","1","14120","2",46416.34,38803.67,14348.46,60.64,8006.8
"1406898505","1","14120","1",15141.72,4882.08,2789.92,195.65,0
"1406898506","1","14120","2",42314.49,34919.27,8794.2,1173.9,4302.76
"1406964301","1","14120","1",16417.99,15251.4,8807.07,0,0
"1406964302","1","14120","3",37942,27419.53,17536.89,1271.72,0
"1406964305","1","14120","2",26627.1,29639.66,11706.18,586.95,8828.45
"1406964306","1","14120","2",28027.16,34453.98,22499.84,0,88.04
"1407052301","1","14120","2",68603.28,21781.41,11108.48,125.21,348.38
"1407052302","1","14120","3",40230.65,11058.11,5419.18,57.71,0
"1407052303","1","14120","2",68796.17,115274.08,12574.21,4089.11,7780.62
"1407052304","1","14120","2",144062.78,58282.27,17447.02,1007.6,1161.29
"1407052306","1","14120","2",67108.68,98143.32,44395.44,3169.55,6601.68
"1407137501","1","14120","1",21130.43,26140.99,8254.14,0,0
"1407137502","1","14120","3",53951.05,46218.93,19439.72,106.62,6585.89
"1407137504","1","14120","3",47783.07,33156.6,18771.2,117.38,6295.57
"1407137505","1","14120","2",89167.77,62090.2,25141.84,513.55,5932.21
"1407137506","1","14120","3",59166.99,36596.91,21670.48,136.94,3992.35
"1407148901","1","14120","2",330656.89,305620.69,41618.37,4108.68,58714.56
"1407148904","1","14120","3",301809.23,139254.04,31011.23,0,45757.34
"1407148905","1","14120","2",155095.33,104643.17,23592.71,146.73,30439.66
"1407177801","1","14120","3",82622.94,77269.25,11044.12,11739.13,6900
"1407177804","1","14120","1",68807.78,24185.46,3702.78,3149.99,0
"1407177805","1","14120","2",108590.15,81115.14,31088.45,0,30000
"1407177806","1","14120","3",69177.66,33919.37,11256.23,9978.26,2340
"1407180405","1","14120","2",153975.96,124925.17,27372.64,2347.82,58064.5
"1407180406","1","14120","1",744619.89,490625.92,23322.65,5615.19,246684.55
"1407191303","1","14120","3",81223.22,51303.2,14438.39,342.39,10437.4
"1407191303","2","14120","2",88874.94,54813.47,12946.88,136.95,13654.61
"1407191304","1","14120","3",77790.61,33122.49,6929.84,0,3808.9
"1407191306","1","14120","2",27752.85,27657.51,12046.88,0,1456.5
"1407229002","1","14120","2",67384.79,48240.86,19001.37,0,1125.23
"1407229004","1","14120","2",252457.48,83255.52,28366.49,0,25591.29
"1407229005","1","14120","3",195490.88,108928.31,19975.72,8986.27,7188.23
"1407260601","1","14120","2",73770.48,46041.86,14746.95,14673.91,0
"1407260602","1","14120","1",435554.87,216935.74,13122.61,146.73,12028.03
"1407260604","1","14120","2",87667.41,41259.15,20378.38,0,0
"1407260606","1","14120","2",72196.71,43089.5,25244.8,0,0
"1407267702","1","14120","1",99836.04,41887.91,11558.46,0,4440
"1407267703","1","14120","2",177340.47,66599.99,13139.88,0,4500
"1407267704","1","14120","2",133524.54,98658.79,24454.11,880.43,9900
"1407267706","1","14120","3",63467.16,44358,13679.84,176.08,6550.81
"1407291902","1","14120","2",30510.52,22803.69,11629.18,289.56,0
"1407291903","1","14120","3",23952.53,8890.48,3702.75,78.26,0
"1407291904","1","14120","3",42163.02,38762.35,18842.02,2142.37,0
"1407291905","1","14120","2",24337.36,11104.75,9758.26,0,127.17
"1407291906","1","14120","2",116776.05,74810.27,3818.51,3815.21,9659.53
"1407292202","1","14120","1",116738.54,83747.04,36192.62,0,7004.61
"1407305802","1","14120","2",42270.46,33946.4,13011.22,0,103.75
"1407305803","1","14120","2",64870.53,41803.47,11944.12,616.27,1168.34
"1407305804","1","14120","2",26943.01,6219.99,2159.94,1369.56,4.91
"1407305805","1","14120","1",25872.57,12556.73,7309.2,0,1800
"1407305806","1","14120","2",70047.43,55228.83,19587.56,534.11,19323.14
"1407370901","1","14120","5",45331.74,51125.46,10658.47,0,1741.93
"1407370903","1","14120","2",42691.78,15048.97,3323.49,0,29.34
"1407370903","2","14120","2",52119.18,35035.57,21265.36,2788.02,3135.47
"1407370904","1","14120","2",51350.45,26568.31,10394.82,1066.3,2030.83
"1407372801","1","14120","2",77409.82,55689.76,28825.63,0,6000
"1407372802","1","14120","2",25035.56,23406.46,9398.37,1496.72,1800
"1407372803","1","14120","2",89926.16,55097.32,17639.79,97.81,14400
"1407372805","1","14120","2",25566.7,17442.65,7135.51,903.87,0
"1407372805","2","14120","2",27313.7,15955.73,7341.17,401.07,0
"1407372806","1","14120","3",35808.94,21792.08,15711.08,0,0
"1407455401","1","14120","2",200337.46,83751.11,13551.33,24.45,32080.63
"1407455403","1","14120","2",81558.53,60101.39,23078.35,97.82,12193.54
"1407455404","1","14120","1",114391.18,68162.76,16019.83,1907.6,5806.45
"1407455405","1","14120","3",118109.92,53825.95,12972.69,58.69,11515.68
"1407455406","1","14120","2",79312.47,86092.84,27334.09,1173.91,20457.49
"1407470002","1","14120","3",56681.77,39459.74,10632.73,3736.91,2601.36
"1407470004","1","14120","5",148617.36,91305.03,14824.16,635.86,43548.37
"1407470005","1","14120","1",26786.85,26889.41,7547.02,0,0
"1407520401","1","14120","2",40005.32,23643.38,7302.79,127.16,5080.63
"1407520402","1","14120","2",18342.38,19134.22,8845.51,0,0
"1407520403","1","14120","1",29105.79,16135.94,8408.48,293.47,141.84
"1407520404","1","14120","2",51068.6,25508.89,6312.73,176.08,1887.08
"1407520405","1","14120","3",31600.95,17876.81,8691.3,57.71,435.48
"1407520405","2","14120","2",29061.31,25406.22,9912.74,0,2903.22
"1407520406","1","14120","2",23636.03,17958.61,8710.47,0,0
"1407572501","1","14120","2",86380.42,67382.13,17761.91,0,10117.1
"1407572502","1","14120","2",44384.63,21471.66,7084.18,0,0
"1407572503","1","14120","2",240484.6,359283.92,42203.36,10897.8,23877.8
"1407572504","1","14120","2",119571.38,88681.8,17639.74,2347.82,4875.51
"1407572505","1","14120","1",182796.05,31631.78,15878.51,0,1741.92
"1407572506","1","14120","2",87913.17,27945.43,14258.37,0,776.29
"1407608601","1","14120","3",55133.92,18913.6,5258.47,0,900
"1407608602","1","14120","3",66186.12,10742.98,4409.93,117.39,750
"1407608603","1","14120","3",34505.58,25106.74,8453.46,48.91,2940
"1407608604","1","14120","2",22968.92,14555.52,5168.52,0,0
"1407608605","1","14120","2",72073.76,27555.96,13570.54,0,0
"1407608606","1","14120","2",135860.64,56268.58,18668.32,2240.19,0
"1407627001","1","14120","2",18342.39,18575.79,8807.1,0,0
"1407627002","1","14120","3",97279.79,39026.25,9089.93,273.91,1698.38
"1407627003","1","14120","3",35756.99,28461.75,10266.31,0,725.8
"1407627004","1","14120","1",22164.63,7034.14,0,0,348.38
"1407695301","1","14120","3",186437.55,65941.61,12914.84,1359.77,1451.61
"1407695302","1","14120","2",212984.72,154998.59,17537.01,1320.65,3000
"1407695303","1","14120","2",138208.59,71470.43,14181.37,3766.29,993.24
"1407695304","1","14120","2",149389.89,70200.27,22327.43,1907.6,2605.21
"1407695306","1","14120","2",102718.47,30435.47,15595.54,3795.63,696.77
"1407775701","1","14120","2",73334.84,46929.21,10870.6,1565.2,0
"1407775702","1","14120","1",23729.5,20436.41,5605.6,0,0
"1407775704","1","14120","2",20352.61,35956.27,16669.07,0,0
"1407775705","1","14120","2",30068.13,23987.61,10992.68,78.26,1079.33
"1407795901","1","14120","2",28001.48,13616.04,7212.65,0,87.09
"1407795903","1","14120","2",65557.18,32248.7,8022.78,1083.9,3890.31
"1407795904","1","14120","2",30061.01,15566.34,8884.12,225.97,0
"1407795905","1","14120","2",36809.84,20438.31,10426.98,0,0
"1407795906","1","14120","2",22265.18,16614.09,3754.16,0,1887.08
"1407989601","1","14120","2",29473.73,23143.88,9481.94,0,1050
"1407989602","1","14120","2",10970.92,12459.45,4808.44,0,0
"1407989603","1","14120","2",44581.94,26646.9,11622.67,0,600
"1407989604","1","14120","3",52893.59,39997.36,15929.74,307.14,3900
"1407989605","1","14120","2",28106.55,22849.77,8575.48,0,4680
"1407989606","1","14120","3",74232.75,41364.46,13242.59,0,7140
"1408159202","1","14120","3",43060.34,32967.93,13641.25,988.03,3483.86
"1408159203","1","14120","2",31333.97,25068.94,13088.31,0,74.58
"1408159204","1","14120","2",48398.51,17535.1,4332.74,205.42,3847.62
"1408159206","1","14120","3",53850.29,24213.36,6415.56,132.06,7525.44
"1408183801","1","14120","3",76670.5,36941.83,18218.39,215.21,0
"1408183802","1","14120","2",245374.61,93514.39,18102.76,19.56,9000
"1408206502","1","14120","1",42093.27,12246.27,7341.23,440.21,1616.12
"1408206503","1","14120","2",73056.44,61458.13,23206.96,146.73,14443.96
"1408206504","1","14120","3",27843.19,29359.04,17781.14,2181.51,750
"1408206505","1","14120","3",83100.53,65773.51,23399.95,1428.24,17414.6
"1408206506","1","14120","2",61154.2,37193.46,15312.73,0,0
"1408222302","1","14120","2",123342.8,73313.19,33938.74,1076.08,7700.79
"1408222304","1","14120","3",75074.67,37615.75,18925.41,97.82,1311.96
"1408269901","1","14120","2",49524.43,36835.03,10414.11,880.42,11332.36
"1408269904","1","14120","2",23267.97,5799.17,1337.1,0,0
"1408269905","1","14120","3",137532.39,54865.37,19349.9,3130.41,4645.16
"1408269906","1","14120","2",19461.79,22179.22,7746.34,0,314.77
"1408336803","1","14120","3",133217.17,66867.57,15351.2,877.49,23060.54
"1408336804","1","14120","3",86251.86,27775.65,8570.33,1369.56,3442.62
"1408336806","1","14120","2",73180.28,38006.51,12548.41,0,0
"1408359401","1","14120","2",148891.47,68672.85,20390.75,4694.63,3044.31
"1408359402","1","14120","2",73274.88,38153.17,20468.4,166.3,2015.8
"1408359403","1","14120","2",30755.06,27121.06,9025.5,0,4799.78
"1408359404","1","14120","3",241654.08,149281.72,37171.76,2420.21,6186.14
"1408359406","1","14120","1",24936.15,13392.01,6788.47,0,591.35
"1408386001","1","14120","1",40279.1,15463.85,6415.59,0,0
"1408386002","1","14120","2",36181.73,33574.34,15421.88,1271.73,1204.82
"1408386005","1","14120","5",64593.69,47691.98,16367.02,78.26,1080.97
"1408386006","1","14120","2",56630.69,45677.22,12696.21,0,4645.16
"1408528701","1","14120","1",35433.66,19784.31,6814.22,0,7800
"1408528702","1","14120","3",60091.28,39085.92,15788.46,122.26,570
"1408528703","1","14120","3",32631.13,28679.13,12406.97,115.43,600
