"folioviv","foliohog","numren","clave","ing_tri"
"1401610706","1","01","P033",20655.73
"1401610706","1","01","P024",13278.68
"1401629203","1","01","P032",7458.56
"1401629203","1","01","P040",6464.08
"1401629203","1","01","P024",6861.87
"1401629204","1","01","P006",1342.54
"1401629204","1","01","P009",497.23
"1401629204","1","01","P004",1491.71
"1401629204","1","01","P001",13833.14
"1401629205","1","01","P070",39120.16
"1401629205","1","01","P063",6961.32
"1401737502","1","02","P001",14282.6
"1401737502","1","05","P009",611.41
"1401737502","1","05","P004",586.95
"1401737502","1","05","P001",12717.39
"1401737502","1","04","P009",733.69
"1401737502","1","04","P001",17608.69
"1401737502","1","03","P032",8804.34
"1401737503","1","04","P069",89.99
"1401737503","1","02","P054",733.69
"1401737503","1","03","P001",11739.13
"1401737503","1","02","P040",489.13
"1401737503","1","01","P001",16434.78
"1401737503","1","05","P009",611.41
"1401737503","1","05","P004",4402.17
"1401737503","1","05","P001",13989.13
"1401737503","1","04","P022",34.23
"1401737504","1","01","P024",2934.78
"1401737504","1","01","P032",17608.69
"1401737504","1","02","P038",29347.82
"1401737504","1","03","P044",3521.73
"1401737506","1","01","P022",15896.73
"1401737506","1","02","P001",16532.6
"1401737506","1","02","P009",733.69
"1401784401","1","01","P006",293.47
"1401784401","1","01","P022",6603.26
"1401784401","1","01","P036",5869.56
"1401784401","1","02","P001",27880.43
"1401784401","1","02","P004",440.21
"1401784401","1","02","P008",660.32
"1401784401","1","02","P009",733.69
"1401784401","1","01","P001",20445.65
"1401784401","1","01","P004",244.56
"1401784402","1","02","P001",32869.56
"1401784402","1","01","P053",2934.78
"1401784402","1","01","P009",440.21
"1401784402","1","01","P008",146.73
"1401784402","1","03","P040",586.95
"1401784402","1","01","P002",15114.13
"1401784402","1","02","P004",4597.82
"1401784402","1","02","P009",3423.91
"1401784402","1","01","P006",1027.17
"1401784403","1","04","P001",17608.69
"1401784403","1","03","P027",293.47
"1401784403","1","03","P019",1222.82
"1401784403","1","03","P009",232.33
"1401784403","1","03","P001",6749.99
"1401784403","1","02","P066",1222.82
"1401784403","1","04","P009",342.39
"1401784403","1","04","P008",452.44
"1401784403","1","04","P007",73.36
"1401784403","1","04","P003",10320.65
"1401784403","1","01","P001",23771.73
"1401784403","1","01","P004",880.43
"1401784403","1","01","P022",391.3
"1401784403","1","02","P001",880.43
"1401784403","1","02","P022",5693.47
"1401784403","1","02","P036",586.95
"1401784403","1","02","P040",3423.91
"1401784403","1","02","P051",1173.91
"1401784403","1","02","P049",3423.91
"1401784404","1","04","P040",224.99
"1401784404","1","03","P040",4891.3
"1401784404","1","03","P022",6358.69
"1401784404","1","03","P001",39130.43
"1401784404","1","02","P040",1565.21
"1401784404","1","01","P040",489.13
"1401784404","1","01","P009",2005.43
"1401784404","1","01","P007",2400.65
"1401784404","1","02","P070",430.43
"1401784404","1","01","P004",312.06
"1401784404","1","01","P001",28394.02
"1401784405","1","02","P040",489.13
"1401784405","1","01","P040",13499.99
"1401784406","1","03","P001",17168.47
"1401784406","1","01","P058",7.33
"1401784406","1","01","P009",586.95
"1401784406","1","01","P004",1467.39
"1401784406","1","01","P001",15847.82
"1401784406","1","04","P016",122.28
"1401784406","1","03","P004",1760.86
"1401784406","1","04","P009",978.26
"1401784406","1","04","P004",146.73
"1401784406","1","04","P001",15847.82
"1401784406","1","03","P009",293.47
"1401784406","1","03","P008",195.65
"1401784406","1","03","P007",220.1
"1401784406","1","04","P014",4622.28
"1401810302","1","02","P008",978.26
"1401810302","1","02","P001",43141.3
"1401810302","1","02","P009",1711.95
"1401810302","1","01","P001",40059.78
"1401810302","1","01","P008",733.69
"1401810302","1","01","P009",1711.95
"1401810303","1","01","P001",73369.56
"1401810303","1","02","P009",4891.3
"1401810303","1","02","P008",3668.47
"1401810303","1","01","P009",7336.95
"1401810303","1","01","P024",17608.69
"1401810303","1","02","P001",44021.73
"1401810303","1","01","P006",29347.82
"1401810304","1","03","P009",1711.95
"1401810304","1","01","P032",13206.52
"1401810304","1","03","P001",29347.82
"1401810305","1","01","P032",19663.04
"1401810305","1","03","P001",29347.82
"1401810306","1","02","P009",3668.47
"1401810306","1","01","P009",3668.47
"1401810306","1","01","P001",58695.65
"1401810306","1","02","P001",26413.04
"1401810306","1","01","P051",14673.91
"1401866904","1","03","P040",391.3
"1401866904","1","02","P009",3913.04
"1401866904","1","02","P006",2934.78
"1401866904","1","02","P001",27880.43
"1401866904","1","01","P038",10271.73
"1401866904","1","01","P009",12228.26
"1401866904","1","04","P001",293.47
"1401866904","1","01","P005",3913.04
"1401866904","1","01","P001",105652.17
"1401866904","1","04","P040",489.13
"1401866904","1","01","P006",8804.34
"1401866905","1","01","P032",11739.13
"1401866905","1","02","P032",11739.13
"1401866905","1","03","P001",29347.82
"1401866905","1","03","P009",1467.39
"1401866906","1","06","P042",440.21
"1401866906","1","05","P042",440.21
"1401866906","1","04","P001",20543.47
"1401866906","1","03","P042",440.21
"1401866906","1","02","P044",1614.13
"1401866906","1","01","P053",3423.91
"1401866906","1","01","P033",32282.6
"1401866906","1","03","P068",20460.32
"1401866906","1","07","P042",440.21
"1401884002","1","01","P032",6163.04
"1401884002","1","01","P024",19956.52
"1401884005","1","02","P041",23478.26
"1401884005","1","01","P040",26413.04
"1401884005","1","01","P022",12228.26
"1401884006","1","03","P001",24358.69
"1401884006","1","03","P008",978.26
"1401884006","1","01","P032",146739.13
"1401884006","1","01","P070",37663.04
"1402026002","1","01","P001",8804.34
"1402026002","1","01","P040",2934.78
"1402026003","1","01","P001",10565.21
"1402026005","1","01","P009",440.21
"1402026005","1","02","P069",10066.3
"1402026005","1","01","P001",10565.21
"1402026006","1","01","P001",5086.95
"1402026006","1","01","P006",489.13
"1402026006","1","01","P004",415.76
"1402083602","1","01","P032",88524.59
"1402083602","1","02","P001",9590.16
"1402083602","1","04","P003",2999.99
"1402083602","1","01","P012",24599.5
"1402083602","1","03","P070",13327.86
"1402083605","1","01","P012",27116.06
"1402083605","1","02","P001",11803.27
"1402083605","1","02","P008",491.8
"1402083605","1","02","P003",5459.01
"1402083605","1","02","P009",491.8
"1402083605","1","01","P040",17704.91
"1402083605","1","03","P040",4721.31
"1402083606","1","01","P032",7081.96
"1402083606","1","01","P040",3196.72
"1402090801","1","02","P037",2581.96
"1402090801","1","03","P006",7868.85
"1402090801","1","01","P003",147.54
"1402090801","1","03","P001",26557.37
"1402090801","1","03","P009",2213.11
"1402090801","1","01","P001",8262.29
"1402090801","1","02","P001",41311.47
"1402090801","1","01","P005",2950.81
"1402090801","1","01","P009",344.26
"1402090801","1","02","P009",1721.31
"1402090802","1","01","P001",31278.68
"1402090802","1","01","P009",1736.06
"1402090802","1","02","P001",6393.44
"1402090802","1","01","P040",1475.4
"1402090802","1","03","P001",7032.78
"1402090803","1","02","P053",2950.81
"1402090803","1","01","P053",1475.4
"1402090803","1","01","P009",614.75
"1402090803","1","01","P006",2950.81
"1402090803","1","01","P001",14754.09
"1402090803","1","02","P051",2950.81
"1402090803","1","02","P022",15049.18
"1402090803","1","01","P051",491.8
"1402090806","1","03","P006",5901.63
"1402090806","1","03","P001",17704.91
"1402090806","1","03","P009",491.8
"1402090806","1","01","P070",6545.9
"1402218401","1","02","P006",14086.95
"1402218401","1","02","P008",5514.94
"1402218401","1","01","P006",8804.34
"1402218401","1","01","P007",1308.42
"1402218401","1","01","P008",5725.51
"1402218401","1","02","P005",20543.47
"1402218401","1","02","P001",28760.86
"1402218401","1","02","P009",13451.08
"1402218401","1","01","P001",28907.6
"1402218401","1","01","P005",20543.47
"1402218401","1","01","P009",9538.04
"1402218402","1","03","P001",35217.39
"1402218402","1","04","P009",1467.39
"1402218402","1","04","P001",26413.04
"1402218402","1","01","P009",1467.39
"1402218402","1","01","P001",20543.47
"1402218403","1","01","P044",1760.86
"1402218403","1","02","P001",38152.17
"1402218403","1","02","P009",8559.78
"1402218405","1","03","P009",2078.8
"1402218405","1","04","P001",14673.91
"1402218405","1","03","P001",29347.82
"1402218405","1","02","P040",5869.56
"1402218405","1","02","P032",8804.34
"1402218405","1","04","P009",293.47
"1402218405","1","04","P008",244.56
"1402218405","1","05","P038",2934.78
"1402218406","1","01","P070",15524.99
"1402260001","1","01","P001",46956.52
"1402260001","1","01","P009",1956.52
"1402260001","1","03","P009",1467.39
"1402260001","1","03","P001",29347.82
"1402260001","1","02","P012",10491.84
"1402260001","1","04","P001",6847.82
"1402260002","1","02","P032",5869.56
"1402260002","1","01","P024",8804.34
"1402260002","1","01","P032",14673.91
"1402260002","1","01","P040",5869.56
"1402260004","1","01","P001",17608.69
"1402260004","1","04","P009",733.69
"1402260004","1","04","P001",17608.69
"1402260004","1","03","P001",17608.69
"1402260004","1","02","P040",2934.78
"1402260004","1","01","P009",733.69
"1402260004","1","01","P008",929.34
"1402260004","1","01","P006",2347.82
"1402260006","1","03","P001",44021.73
"1402260006","1","03","P009",5380.43
"1402260006","1","02","P032",52826.08
"1402260006","1","01","P032",29347.82
"1402260006","1","04","P001",5869.56
"1402284602","1","02","P001",1475.4
"1402284602","1","02","P003",737.7
"1402284602","1","01","P004",3442.62
"1402284602","1","01","P009",2459.01
"1402284602","1","01","P008",245.9
"1402284602","1","01","P001",38360.65
"1402284603","1","01","P001",31967.21
"1402284603","1","01","P005",983.6
"1402284603","1","01","P009",1475.4
"1402284603","1","02","P068",83.6
"1402284605","1","02","P070",11577.04
"1402284605","1","04","P001",10868.85
"1402284605","1","03","P001",15344.26
"1402284605","1","02","P051",885.24
"1402284605","1","02","P024",2950.81
"1402284605","1","05","P001",2655.73
"1402284605","1","04","P009",737.7
"1402284605","1","04","P008",1598.36
"1402284605","1","04","P006",1918.03
"1402300701","1","01","P032",6491.8
"1402300701","1","01","P070",6572.45
"1402300703","1","01","P001",29508.19
"1402300703","1","02","P009",491.8
"1402300703","1","02","P001",29508.19
"1402300703","1","01","P009",1967.21
"1402300703","1","01","P003",10327.86
"1402300704","1","02","P009",147.54
"1402300704","1","02","P001",12590.16
"1402300704","1","01","P070",15619.67
"1402300705","1","02","P009",2950.81
"1402300705","1","02","P014",28085.9
"1402300705","1","02","P001",23733.44
"1402300705","1","02","P005",3737.7
"1402300705","1","02","P007",614.75
"1402300705","1","01","P009",983.6
"1402300705","1","01","P001",29508.19
"1402300705","1","02","P016",2950.81
"1402300706","1","01","P032",29508.19
"1402327201","1","01","P069",7781.76
"1402327201","1","02","P016",223.75
"1402327201","1","02","P022",6265.19
"1402327201","1","02","P036",546.96
"1402327201","2","01","P051",2187.84
"1402327201","2","01","P053",745.85
"1402327201","2","02","P001",14320.44
"1402327201","1","01","P040",1193.37
"1402327201","1","02","P001",6861.87
"1402327201","1","02","P014",10740.33
"1402327201","2","02","P003",3530.38
"1402327201","2","02","P009",696.13
"1402327201","1","01","P014",3878.45
"1402327201","1","01","P021",1267.95
"1402327202","1","01","P048",278.45
"1402327202","1","02","P040",149.17
"1402327202","1","02","P044",1670.71
"1402327202","1","02","P069",618.56
"1402327202","1","02","P048",278.45
"1402327202","1","02","P051",497.23
"1402327202","1","01","P032",14917.12
"1402327203","1","03","P009",1491.71
"1402327203","1","04","P052",497.23
"1402327203","1","04","P009",49.72
"1402327203","1","04","P008",111.87
"1402327203","1","04","P003",19889.5
"1402327203","1","04","P001",7518.23
"1402327203","1","03","P007",696.13
"1402327203","1","03","P008",248.61
"1402327203","1","03","P004",3729.28
"1402327203","1","03","P001",21878.45
"1402327203","1","02","P009",994.47
"1402327203","1","02","P008",447.51
"1402327203","1","02","P007",497.23
"1402327203","1","02","P005",6215.46
"1402327203","1","02","P001",24165.74
"1402327204","1","04","P001",22127.07
"1402327204","1","01","P009",870.16
"1402327204","1","01","P040",497.23
"1402327204","1","01","P051",7458.56
"1402327204","1","01","P052",994.47
"1402327204","1","02","P051",1491.71
"1402327204","1","03","P001",14917.12
"1402327204","1","03","P003",10143.64
"1402327204","1","03","P008",497.23
"1402327204","1","03","P009",497.23
"1402327204","1","01","P063",497.23
"1402327204","1","06","P038",2983.42
"1402327204","1","02","P068",51638.12
"1402327204","1","03","P077",372.92
"1402327204","1","06","P040",323.2
"1402327204","1","01","P004",1491.71
"1402327204","1","01","P001",23867.4
"1402327205","1","03","P041",149.17
"1402327205","1","01","P070",18049.72
"1402327205","1","02","P069",556.9
"1402441501","1","02","P006",2543.47
"1402441501","1","02","P001",58695.65
"1402441501","1","01","P025",4695.65
"1402441501","1","01","P016",2201.08
"1402441501","1","05","P001",8804.34
"1402441501","1","01","P014",41086.95
"1402441501","1","03","P009",733.69
"1402441501","1","03","P001",23478.26
"1402441501","1","02","P022",1467.39
"1402441501","1","01","P001",67499.99
"1402441501","1","01","P009",3179.34
"1402441501","1","02","P009",3423.91
"1402441502","1","02","P001",32282.6
"1402441502","1","03","P037",2445.65
"1402441502","1","02","P009",1711.95
"1402441502","1","01","P009",5380.43
"1402441502","1","01","P001",117391.3
"1402441502","1","01","P006",9782.6
"1402441503","1","01","P006",1956.52
"1402441503","1","01","P009",3913.04
"1402441503","1","01","P001",73369.56
"1402441503","1","01","P005",11739.13
"1402441503","1","01","P051",14673.91
"1402441505","1","05","P009",611.41
"1402441505","1","05","P001",14673.91
"1402441505","1","03","P032",17608.69
"1402441505","1","01","P009",1956.52
"1402441505","1","01","P001",29347.82
"1402441505","1","01","P004",5869.56
"1402464301","1","01","P040",88043.47
"1402464301","1","02","P040",88043.47
"1402464304","1","02","P007",2445.65
"1402464304","1","02","P009",1589.67
"1402464304","1","02","P014",11739.13
"1402464304","1","02","P001",23478.26
"1402464304","1","02","P016",1467.39
"1402535901","1","03","P004",19760.86
"1402535901","1","03","P009",366.84
"1402535901","1","01","P032",29347.82
"1402535901","1","03","P001",20543.47
"1402535901","1","03","P014",9156.52
"1402535901","1","05","P040",6358.69
"1402535902","1","01","P001",19076.08
"1402535902","1","02","P070",8902.66
"1402535902","1","01","P009",366.84
"1402535903","1","01","P009",2445.65
"1402535903","1","01","P001",34336.95
"1402535903","1","01","P006",2347.82
"1402535903","1","01","P008",2201.08
"1402535905","1","01","P001",35217.39
"1402535905","1","01","P003",11739.13
"1402544801","1","02","P001",14606.55
"1402544801","1","01","P044",1622.95
"1402544801","1","01","P002",2950.81
"1402544801","1","01","P040",7967.21
"1402544802","1","01","P008",6639.34
"1402544802","1","01","P009",1598.36
"1402544802","1","01","P006",6786.88
"1402544802","1","02","P001",4229.5
"1402544802","1","02","P040",2262.29
"1402544802","1","03","P038",2950.81
"1402544802","1","03","P041",2754.09
"1402544802","1","03","P063",13057.37
"1402544802","1","04","P001",17704.91
"1402544802","1","04","P009",565.57
"1402544802","1","01","P001",38360.65
"1402544803","1","03","P001",13573.77
"1402544803","1","05","P067",9.83
"1402544803","1","01","P001",11213.11
"1402544803","1","01","P009",368.85
"1402544803","1","01","P040",2360.65
"1402544803","1","02","P001",17704.91
"1402544803","1","02","P008",737.7
"1402544803","2","01","P001",23901.63
"1402544803","2","01","P008",1475.4
"1402544803","2","01","P009",983.6
"1402544803","1","02","P009",737.7
"1402544804","1","01","P009",49.18
"1402544804","1","02","P022",7672.13
"1402544804","1","01","P001",15934.42
"1402544805","1","02","P001",23606.55
