"folioviv","foliohog","numren","id_trabajo","pres_2","pres_3","pres_4"
"1460198017","1","02","2","02","03",""
"1460198017","1","03","1","","",""
"1460198017","1","03","2","02","",""
"1460198017","1","04","1","","",""
"1460198408","1","01","1","02","03",""
"1460198408","1","03","1","02","03",""
"1460198411","1","01","1","","",""
"1460198412","1","02","1","","",""
"1460198412","1","03","1","02","",""
"1460198619","1","01","1","","",""
"1460198619","1","02","1","","",""
"1460198621","1","01","1","","",""
"1460198621","1","01","2","","",""
"1460198623","1","01","1","","",""
"1460198801","1","02","1","","",""
"1460198801","1","03","1","","",""
"1460198803","1","02","1","","",""
"1460198805","1","01","1","","",""
"1460198805","1","02","1","02","",""
"1460198805","1","02","2","","",""
"1460198806","1","01","1","","",""
"1460198806","1","01","2","","",""
"1460198806","1","02","1","","",""
"1460210207","1","03","1","","",""
"1460210212","1","01","1","","",""
"1460210319","1","03","1","02","03",""
"1460210319","1","04","1","","",""
"1460210319","1","05","1","02","03","04"
"1460210320","1","04","1","02","03",""
"1460210321","1","01","1","02","03",""
"1460210321","1","02","1","02","03",""
"1460210322","1","03","1","","",""
"1460210323","1","01","1","","",""
"1460210323","1","01","2","","",""
"1460210513","1","01","1","02","03","04"
"1460210516","1","01","1","","",""
"1460210516","1","02","1","02","03","04"
"1460210517","1","01","1","","",""
"1460210702","1","05","1","","",""
"1460210702","1","06","1","02","03",""
"1460210703","1","01","1","02","03","04"
"1460210703","1","02","1","","",""
"1460210705","1","01","1","","",""
"1460210705","1","02","1","","",""
"1460210705","1","03","1","","",""
"1460210706","1","02","1","","",""
"1460237020","1","01","1","","",""
"1460237021","1","01","1","","",""
"1460237021","1","02","1","","",""
"1460237022","1","01","1","","",""
"1460237022","1","01","2","","",""
"1460237022","1","02","1","","",""
"1460237024","1","01","1","","",""
"1460237024","2","01","1","02","03","04"
"1460237024","2","02","1","02","",""
"1460237413","1","01","1","02","03",""
"1460237414","1","01","1","","",""
"1460237415","1","01","1","","",""
"1460237415","1","02","1","","",""
"1460237415","1","03","1","","",""
"1460237416","1","01","1","","",""
"1460237416","1","01","2","","",""
"1460237416","1","02","1","02","03","04"
"1460237807","1","01","1","","",""
"1460237810","1","01","1","","",""
"1460237810","1","02","1","","",""
"1460237810","1","02","2","","",""
"1460237811","1","01","1","","",""
"1460237902","1","03","1","02","03",""
"1460237902","1","04","1","","",""
"1460237903","1","01","1","","",""
"1460237905","1","02","1","","",""
"1460237905","1","03","1","","",""
"1460237905","1","05","1","","",""
"1460303213","1","01","1","","",""
"1460303214","1","01","1","","",""
"1460303215","1","01","1","","",""
"1460303215","1","02","1","","",""
"1460303215","1","03","1","","",""
"1460303215","1","04","1","","",""
"1460303216","1","01","1","","",""
"1460303216","1","03","1","","",""
"1460303216","1","04","1","","",""
"1460303218","1","01","1","","",""
"1460303519","1","02","1","","",""
"1460303519","1","04","1","02","",""
"1460303519","1","05","1","","",""
"1460303520","1","01","1","","",""
"1460303601","1","02","1","","",""
"1460303602","1","01","1","02","03",""
"1460303602","1","01","2","","",""
"1460303602","1","02","1","","",""
"1460303604","1","01","1","","",""
"1460303604","1","03","1","","",""
"1460303605","1","01","1","","",""
"1460303605","1","03","1","","",""
"1460303605","1","03","2","","",""
"1460303606","1","01","1","","",""
"1460303707","1","01","1","","",""
"1460303707","1","03","1","","",""
"1460303708","1","01","1","02","",""
"1460303709","1","02","1","","",""
"1460303710","1","02","1","","",""
"1460303710","1","03","1","","",""
"1460355214","1","02","1","","",""
"1460355215","1","01","1","02","03","04"
"1460355215","1","01","2","02","03","04"
"1460355216","1","01","1","02","03","04"
"1460355218","1","01","1","02","03",""
"1460355218","1","02","1","02","","04"
"1460355519","1","01","1","02","03",""
"1460355519","1","01","2","","",""
"1460355519","1","05","1","02","03","04"
"1460355520","1","01","1","02","03","04"
"1460355524","1","01","1","02","03","04"
"1460355524","1","02","1","02","03","04"
"1460355601","1","01","1","02","03","04"
"1460355601","1","02","1","","",""
"1460355601","1","03","1","02","03",""
"1460355602","1","01","1","","",""
"1460355602","1","01","2","","",""
"1460355602","1","02","1","02","03","04"
"1460355602","1","03","1","02","03","04"
"1460355602","1","04","1","","",""
"1460355603","1","01","1","02","03","04"
"1460355605","1","01","1","02","03","04"
"1460355605","1","02","1","02","03","04"
"1460355605","1","03","1","02","03","04"
"1460355707","1","01","1","","",""
"1460355707","1","02","1","02","",""
"1460355707","1","03","1","02","03","04"
"1460355707","1","04","1","02","03",""
"1460355707","1","04","2","02","03",""
"1460355708","1","01","1","02","03","04"
"1460355708","1","02","1","02","03",""
"1460355712","1","01","1","02","03",""
"1460389301","1","01","1","","",""
"1460389301","1","02","1","","",""
"1460389303","1","01","1","","",""
"1460389303","1","03","1","","",""
"1460389303","1","03","2","","",""
"1460389303","1","04","1","","",""
"1460389304","1","01","1","02","03",""
"1460389305","1","02","1","02","","04"
"1460389306","1","01","1","","",""
"1460389306","1","01","2","","",""
"1460389306","1","02","1","","",""
"1460389419","1","01","1","","",""
"1460389419","1","01","2","","",""
"1460389419","1","04","1","","",""
"1460389420","1","01","1","","",""
"1460389420","1","01","2","","",""
"1460389421","1","01","1","","",""
"1460389422","1","01","1","","",""
"1460389422","1","03","1","02","03",""
"1460389422","1","04","1","","",""
"1460389423","1","01","1","02","03",""
"1460389423","1","01","2","","",""
"1460389423","1","02","1","","",""
"1460389423","1","02","2","","",""
"1460389424","1","01","1","","",""
"1460389813","1","01","1","02","03","04"
"1460389813","1","02","1","","",""
"1460389814","1","01","1","","",""
"1460389816","1","01","1","","",""
"1460389816","1","02","1","02","03",""
"1460389816","1","02","2","","",""
"1460389817","1","01","1","02","03",""
"1460389817","1","01","2","","",""
"1460389817","1","02","1","","",""
"1460389817","1","02","2","","",""
"1460389817","1","03","1","","",""
"1460389817","1","04","1","","",""
"1460389907","1","02","1","","",""
"1460389907","1","03","1","","",""
"1460389910","1","01","1","","",""
"1460389910","1","01","2","","",""
"1460389911","1","01","1","02","03",""
"1460389911","1","02","1","02","03","04"
"1460389912","1","01","1","","",""
"1460389912","1","01","2","","",""
"1460448001","1","01","1","","",""
"1460448002","1","01","1","","",""
"1460448003","1","02","1","","",""
"1460448003","1","02","2","","",""
"1460448003","1","04","1","","",""
"1460448004","1","01","1","","",""
"1460448004","1","01","2","","",""
"1460448004","1","02","1","","",""
"1460448216","1","01","1","","",""
"1460448216","1","03","1","","",""
"1460448216","1","03","2","","",""
"1460448217","1","01","1","","",""
"1460448218","1","01","1","","",""
"1460448218","1","01","2","","",""
"1460448218","1","02","1","","",""
"1460448218","1","02","2","","",""
"1460448218","1","03","1","","",""
"1460448219","1","01","1","","",""
"1460448220","1","03","1","","",""
"1460448220","1","04","1","","",""
"1460448220","1","05","1","","",""
"1460448220","1","07","1","","",""
"1460448220","1","08","1","","",""
"1460448221","1","01","1","","",""
"1460448221","1","03","1","","",""
"1460448221","1","04","1","02","03",""
"1460448222","1","01","1","","",""
"1460448222","1","03","1","","",""
"1460448223","1","01","1","","",""
"1460448223","1","03","1","","",""
"1460448224","1","01","1","","",""
"1460448224","1","02","1","","",""
"1460448224","1","02","2","","",""
"1460448224","1","03","1","","",""
"1460448225","1","03","1","","",""
"1460448225","1","03","2","","",""
"1460448607","1","01","1","02","03",""
"1460448607","1","02","1","02","03",""
"1460448608","1","01","1","","",""
"1460448609","1","01","1","","",""
"1460448609","1","03","1","","",""
"1460448609","1","05","1","","",""
"1460448610","1","03","1","02","03",""
"1460448711","1","01","1","","",""
"1460448711","1","01","2","","",""
"1460448711","1","03","1","","03",""
"1460448712","1","01","1","","",""
"1460448712","1","01","2","","",""
"1460448714","1","01","1","","",""
"1460448714","1","02","1","","",""
"1460448714","1","05","1","","",""
"1460458301","1","01","1","","",""
"1460458301","1","01","2","","",""
"1460458303","1","02","1","","",""
"1460458303","1","02","2","","",""
"1460458303","1","03","1","","",""
"1460458303","1","03","2","","",""
"1460458304","1","01","1","","",""
"1460458304","1","01","2","","",""
"1460458304","1","02","1","","",""
"1460458304","1","03","1","","",""
"1460458304","1","03","2","","",""
"1460458305","1","01","1","","",""
"1460458305","1","02","1","","",""
"1460458305","1","03","1","","",""
"1460458321","1","01","1","","",""
"1460458321","1","01","2","","",""
"1460458321","1","02","1","","",""
"1460458322","1","01","1","02","03","04"
"1460458322","1","02","1","","",""
"1460458322","1","03","1","","",""
"1460458324","1","01","1","","",""
"1460458324","1","02","1","","",""
"1460458324","1","02","2","","",""
"1460458324","1","03","1","","",""
"1460458324","1","04","1","","03",""
"1460458324","1","04","2","","",""
"1460458324","1","05","1","02","",""
"1460458416","1","01","1","02","",""
"1460458416","1","01","2","","",""
"1460458416","1","02","1","","",""
"1460458416","1","03","1","02","03",""
"1460458416","1","04","1","","",""
"1460458416","1","05","1","","",""
"1460458417","1","01","1","","",""
"1460458418","1","01","1","","",""
"1460458419","1","01","1","","",""
"1460458419","1","01","2","","",""
"1460458419","1","02","1","","",""
"1460458419","1","03","1","","",""
"1460458419","1","04","1","","",""
"1460458420","1","01","1","","",""
"1460458420","1","01","2","","",""
"1460458420","1","02","1","","",""
"1460458811","1","01","1","02","",""
"1460458811","1","01","2","","",""
"1460458811","1","02","1","","",""
"1460458811","1","03","1","02","",""
"1460458811","1","04","1","02","03",""
"1460458811","1","05","1","","",""
"1460458812","1","01","1","02","",""
"1460458812","1","03","1","","",""
"1460458812","1","04","1","02","",""
"1460458812","1","05","1","","",""
"1460458812","2","01","1","","",""
"1460458813","1","01","1","02","",""
"1460458813","1","02","1","02","03","04"
"1460458813","1","03","1","02","",""
"1460458813","1","04","1","02","03","04"
"1460458814","1","01","1","02","03","04"
"1460458814","1","01","2","","",""
"1460458814","1","03","1","","",""
"1460458814","1","04","1","","",""
"1460458907","1","01","1","","",""
"1460458907","1","01","2","","",""
"1460458907","1","02","1","","",""
"1460458907","1","04","1","","",""
"1460458908","1","03","1","","",""
"1460458908","1","03","2","","",""
"1460458909","1","01","1","","",""
"1460458909","1","01","2","","",""
"1460458909","1","04","1","","",""
"1460458909","1","04","2","","",""
"1460458910","1","01","1","","",""
"1460467306","1","01","1","","",""
"1460467306","1","01","2","","",""
"1460467306","1","02","1","02","",""
"1460467306","1","03","1","","",""
"1460467306","1","04","1","","",""
"1460467306","1","05","1","02","",""
"1460467306","1","06","1","","",""
"1460467307","1","01","1","02","",""
"1460467308","1","01","1","02","",""
"1460467308","1","01","2","","",""
"1460467308","1","02","1","","",""
"1460467308","1","03","1","02","03",""
"1460467308","1","04","1","02","",""
"1460467308","1","05","1","02","",""
"1460467309","1","02","1","02","03","04"
"1460467320","1","01","1","","",""
"1460467320","1","03","1","02","03","04"
"1460467321","1","01","1","","",""
"1460467321","1","01","2","","",""
"1460467321","1","02","1","","",""
"1460467322","1","01","1","02","03",""
"1460467323","1","01","1","02","03","04"
"1460467323","1","01","2","","",""
"1460467323","1","02","1","02","03","04"
"1460467323","1","02","2","","",""
"1460467501","1","01","1","","",""
"1460467501","1","01","2","","",""
"1460467501","1","02","1","","",""
"1460467501","2","01","1","02","03","04"
"1460467501","2","01","2","","",""
"1460467502","1","01","1","","",""
"1460467502","1","01","2","","",""
"1460467502","1","02","1","","",""
"1460467502","1","03","1","","",""
"1460467503","1","02","1","","",""
"1460467503","1","02","2","","",""
"1460467504","1","02","1","","",""
"1460467504","1","05","1","02","",""
"1460467504","1","06","1","02","",""
"1460467504","1","07","1","","",""
"1460467505","1","01","1","","",""
"1460467505","1","02","1","02","03","04"
"1460467505","1","02","2","","",""
"1460467815","1","01","1","","",""
"1460467815","1","01","2","","",""
"1460467815","1","02","1","","",""
"1460467815","1","03","1","02","03","04"
"1460467815","1","03","2","","",""
"1460467815","1","04","1","","",""
"1460467817","1","01","1","02","03","04"
"1460467817","1","02","1","02","03","04"
"1460467818","1","01","1","","",""
"1460467818","1","01","2","","",""
"1460467818","1","02","1","","",""
"1460467819","1","01","1","","",""
"1460467819","1","03","1","02","03",""
"1460467819","1","04","1","02","03",""
"1460467911","1","01","1","","",""
"1460467911","1","02","1","02","03",""
"1460467913","1","01","1","02","",""
"1460467913","1","01","2","","",""
"1460467913","1","02","1","","",""
"1460467913","1","02","2","","",""
"1460467913","1","03","1","","",""
"1460467913","1","03","2","02","",""
"1460510001","1","01","1","","",""
"1460510004","1","01","1","","",""
"1460510004","1","02","1","","",""
"1460510004","1","03","1","","",""
"1460510005","1","01","1","","",""
"1460510006","1","01","1","","",""
"1460510006","1","02","1","","",""
"1460510006","1","05","1","","",""
"1460510216","1","01","1","","",""
"1460510217","1","02","1","","",""
"1460510218","1","02","1","","",""
"1460510220","1","01","1","","",""
"1460510220","1","01","2","","",""
"1460510220","1","03","1","","",""
"1460510220","1","04","1","","",""
"1460510607","1","01","1","","",""
"1460510607","1","04","1","","",""
"1460510607","1","04","2","","",""
"1460510608","1","01","1","","",""
"1460510608","1","01","2","","",""
"1460510611","1","01","1","","",""
"1460510712","1","01","1","","",""
"1460510712","1","02","1","","",""
"1460510713","1","01","1","","",""
"1460510713","1","02","1","","",""
"1460510713","1","03","1","02","",""
"1460510713","1","04","1","","",""
"1460510713","1","05","1","","",""
"1460510714","1","01","1","","",""
"1460510714","1","01","2","","",""
"1460510715","1","01","1","02","",""
"1460510715","1","02","1","","",""
"1460510715","1","03","1","02","",""
"1460510715","1","05","1","","",""
"1460550008","1","01","1","02","03",""
"1460550008","1","02","1","","",""
"1460550009","1","01","1","","",""
"1460550009","1","02","1","","",""
"1460550009","1","03","1","","",""
"1460550009","1","04","1","","",""
"1460550009","1","05","1","","",""
"1460550009","1","06","1","","",""
"1460550010","1","01","1","02","03",""
"1460550011","1","01","1","","",""
"1460550011","1","02","1","02","03","04"
"1460550011","1","03","1","","",""
"1460550401","1","01","1","","",""
"1460550402","1","01","1","","",""
"1460550402","1","02","1","","",""
"1460550402","1","03","1","02","",""
"1460550403","1","01","1","02","",""
"1460550403","1","01","2","","",""
"1460550403","1","02","1","","",""
"1460550403","1","03","1","","",""
"1460550404","1","02","1","","",""
"1460550406","1","02","1","","",""
"1460550613","1","01","1","","",""
"1460550614","1","01","1","","",""
"1460550615","1","01","1","","",""
"1460550615","1","02","1","","",""
"1460550615","1","03","1","","",""
"1460550615","1","04","1","","",""
"1460550617","1","01","1","","",""
"1460550617","1","03","1","","",""
"1460550618","1","01","1","02","03",""
"1460550618","1","02","1","02","03",""
"1460550719","1","01","1","","",""
"1460550719","1","02","1","02","03",""
"1460550720","1","02","1","","",""
"1460550721","1","01","1","02","",""
"1460550722","1","01","1","","",""
"1460550723","1","01","1","","",""
"1460550723","1","03","1","","",""
"1460550723","1","06","1","","",""
"1460550723","1","07","1","02","03","04"
"1460550723","1","11","1","02","03",""
"1460550723","2","01","1","","",""
"1460550723","2","02","1","02","03","04"
"1460550724","1","01","1","","",""
"1460550724","1","01","2","","",""
"1460587306","1","01","1","","",""
"1460587306","1","03","1","","",""
"1460587306","1","04","1","","",""
"1460587306","1","05","1","","",""
"1460587306","1","05","2","","",""
"1460587307","1","01","1","","",""
"1460587307","1","02","1","","",""
"1460587307","1","03","1","","",""
"1460587308","1","01","1","02","03",""
"1460587308","1","02","1","","",""
"1460587309","1","01","1","","",""
"1460587309","1","01","2","","",""
"1460587309","1","02","1","","",""
"1460587309","1","03","1","02","03","04"
"1460587309","1","08","1","","",""
"1460587309","1","08","2","","",""
"1460587310","1","01","1","","",""
"1460587310","1","01","2","","",""
"1460587310","1","02","1","","",""
"1460587310","1","03","1","","",""
"1460587321","1","01","1","02","03","04"
"1460587321","1","01","2","","",""
"1460587322","1","01","1","","03",""
"1460587322","1","01","2","","",""
"1460587322","1","02","1","","",""
"1460587323","1","01","1","","",""
"1460587323","1","01","2","","",""
"1460587323","1","02","1","","",""
"1460587323","1","03","1","","",""
"1460587325","1","01","1","","",""
"1460587325","1","02","1","","",""
"1460587325","1","02","2","","",""
"1460587501","1","02","1","","",""
"1460587501","1","02","2","","",""
"1460587501","1","03","1","02","03","04"
"1460587501","1","04","1","","",""
"1460587501","1","04","2","","",""
"1460587503","1","01","1","","",""
"1460587503","1","01","2","","",""
"1460587503","1","02","1","","",""
"1460587503","1","02","2","","",""
"1460587505","1","01","1","","",""
"1460587505","1","01","2","","",""
"1460587505","1","02","1","","",""
"1460587505","1","03","1","","",""
"1460587505","1","04","1","","",""
"1460587816","1","01","1","","",""
"1460587817","1","01","1","","",""
"1460587817","1","04","1","","",""
"1460587818","1","01","1","","",""
"1460587819","1","01","1","","",""
"1460587819","1","04","1","","",""
"1460587819","1","04","2","","",""
"1460587820","1","01","1","","",""
"1460587820","1","03","1","","",""
"1460587911","1","01","1","","",""
"1460587912","1","01","1","","",""
"1460587912","1","02","1","","",""
"1460587912","1","02","2","","",""
"1460587913","1","01","1","","",""
"1460587913","1","01","2","","",""
"1460587913","1","02","1","","",""
"1460587914","1","01","1","","",""
"1460587914","1","02","1","","",""
"1460587914","1","03","1","","",""
"1460587914","1","04","1","02","03","04"
"1460587914","1","05","1","","",""
"1460587915","1","01","1","","",""
"1460587915","1","02","1","","",""
"1460587915","1","04","1","","",""
"1460641201","1","01","1","","",""
"1460641202","1","01","1","02","",""
"1460641203","1","01","1","","",""
"1460641204","1","01","1","","",""
"1460641204","1","02","1","","",""
"1460641204","1","02","2","","",""
"1460641205","1","01","1","","",""
"1460641222","1","01","1","","",""
"1460641224","1","01","1","","",""
"1460641224","1","01","2","02","","04"
"1460641224","1","02","1","","",""
"1460641224","1","04","1","","",""
"1460641224","1","05","1","","",""
"1460641225","1","01","1","02","03",""
"1460641225","1","02","1","02","",""
"1460641225","1","03","1","","",""
"1460641226","1","01","1","02","03",""
"1460641226","1","02","1","","",""
"1460641226","1","02","2","","",""
"1460641311","1","01","1","","",""
"1460641311","1","02","1","","",""
"1460641313","1","01","1","","",""
"1460641313","1","03","1","02","03","04"
"1460641313","1","04","1","02","03","04"
"1460641315","1","01","1","","",""
"1460641506","1","01","1","02","",""
"1460641506","1","02","1","","",""
"1460641509","1","01","1","02","",""
"1460641509","1","02","1","","",""
"1460641510","1","01","1","","",""
"1460641916","1","01","1","","",""
"1460641916","1","03","1","02","03",""
"1460641916","1","03","2","","03",""
"1460641916","1","04","1","","",""
"1460641916","1","05","1","","",""
"1460641916","1","06","1","02","",""
"1460641916","1","06","2","","",""
"1460641916","1","07","1","","",""
"1460641918","1","01","1","","",""
"1460641918","1","02","1","","",""
"1460641919","1","02","1","","",""
"1460641920","1","03","1","02","03","04"
"1460709006","1","02","1","02","03",""
"1460709006","1","03","1","","",""
"1460709008","1","01","1","","",""
"1460709009","1","02","1","","",""
"1460709009","1","03","1","","",""
"1460709010","1","01","1","","",""
"1460709010","1","03","1","","",""
"1460709401","1","02","1","","",""
"1460709401","2","01","1","","",""
"1460709402","1","01","1","02","",""
"1460709403","1","01","1","","",""
"1460709404","1","01","1","","",""
"1460709404","1","02","1","","",""
"1460709404","1","03","1","","",""
"1460709404","1","04","1","","",""
"1460709405","1","01","1","","",""
"1460709405","1","01","2","02","03","04"
"1460709405","1","02","1","","",""
"1460709405","1","02","2","","",""
"1460709405","1","03","1","","",""
"1460709405","1","03","2","","",""
"1460709422","1","01","1","","",""
"1460709422","1","01","2","","",""
"1460709422","1","02","1","","",""
"1460709423","1","01","1","","",""
"1460709423","1","01","2","","",""
"1460709423","1","02","1","","",""
"1460709423","1","03","1","","",""
"1460709423","1","03","2","","",""
"1460709425","1","01","1","","",""
"1460709611","1","01","1","","",""
"1460709612","1","01","1","02","","04"
"1460709612","1","01","2","","",""
"1460709612","1","03","1","02","",""
"1460709612","1","04","1","02","",""
"1460709612","1","05","1","02","03","04"
"1460709613","1","01","1","02","","04"
"1460709614","1","01","1","","",""
"1460709615","1","01","1","02","03",""
"1460709615","1","02","1","","",""
"1460709717","1","02","1","","",""
"1460709717","1","02","2","","",""
"1460709718","1","01","1","02","",""
"1460709719","1","01","1","02","",""
"1460709719","1","03","1","","",""
"1460709720","1","01","1","","",""
"1460709720","1","03","1","","",""
"1460715011","1","01","1","","",""
"1460715012","1","01","1","","",""
"1460715013","1","01","1","","",""
"1460715013","1","03","1","","",""
"1460715013","1","04","1","","",""
"1460715013","1","05","1","","",""
"1460715015","1","02","1","","",""
"1460715406","1","01","1","","",""
"1460715410","1","01","1","","",""
"1460715616","1","01","1","","",""
"1460715618","1","01","1","02","",""
"1460715619","1","01","1","","",""
"1460715619","1","03","1","","",""
"1460715801","1","01","1","","",""
"1460715801","1","02","1","","",""
"1460715802","1","01","1","02","03",""
"1460715803","1","01","1","","",""
"1460715803","1","03","1","","",""
"1460864206","1","04","1","","",""
"1460864207","1","01","1","","",""
"1460864207","1","01","2","","",""
"1460864207","1","02","1","","",""
"1460864207","1","03","1","","",""
"1460864207","1","04","1","","",""
"1460864209","1","01","1","","",""
"1460864210","1","01","1","","",""
"1460864210","1","03","1","","",""
"1460864210","1","04","1","","",""
"1460864221","1","03","1","","",""
"1460864223","1","01","1","","",""
"1460864223","1","02","1","","",""
"1460864224","1","01","1","","",""
"1460864224","1","03","1","","",""
"1460864224","1","04","1","","",""
"1460864225","1","01","1","","",""
"1460864225","1","02","1","","",""
"1460864225","1","03","1","","",""
"1460864316","1","01","1","","",""
"1460864316","1","01","2","","",""
"1460864316","1","02","1","","",""
"1460864316","1","03","1","","",""
"1460864317","1","01","1","","",""
"1460864317","1","02","1","","",""
"1460864317","1","04","1","","",""
"1460864318","1","01","1","","",""
"1460864318","1","02","1","","",""
"1460864318","1","02","2","","",""
"1460864319","1","01","1","","",""
"1460864319","1","01","2","","",""
"1460864319","1","02","1","","",""
"1460864319","1","03","1","02","03","04"
"1460864511","1","01","1","","",""
"1460864511","1","03","1","","",""
"1460864511","1","03","2","","",""
"1460864511","1","05","1","","",""
"1460864511","1","05","2","","",""
"1460864513","1","03","1","","",""
"1460864514","1","01","1","","",""
"1460864515","1","01","1","","",""
"1460864515","1","02","1","","",""
"1460864515","1","03","1","02","03",""
"1460864515","1","03","2","","",""
"1460864701","1","01","1","","",""
"1460864701","1","03","1","","",""
"1460864702","1","01","1","","",""
"1460864702","1","02","1","","",""
"1460864703","1","02","1","","",""
"1460864704","1","01","1","","",""
"1460864704","1","03","1","","",""
"1460998016","1","01","1","","",""
"1460998016","1","02","1","","",""
"1460998016","1","02","2","","",""
"1460998017","1","01","1","02","03","04"
"1460998018","1","01","1","02","03",""
"1460998021","1","01","1","02","03",""
"1460998021","1","02","1","02","03",""
"1460998410","1","01","1","02","03","04"
"1460998412","1","01","1","02","03","04"
"1460998412","1","02","1","02","03","04"
"1460998414","1","01","1","02","03",""
"1460998422","1","01","1","02","03","04"
"1460998422","1","02","1","02","03",""
"1460998424","1","01","1","","",""
"1460998424","1","02","1","02","03",""
"1460998424","1","04","1","","",""
"1460998425","1","01","1","02","03","04"
"1460998425","1","01","2","","",""
"1460998426","1","01","1","02","03",""
"1460998426","1","02","1","02","03",""
"1460998427","1","01","1","02","03","04"
"1460998427","1","01","2","","",""
"1460998806","1","01","1","02","03","04"
"1460998807","1","01","1","","",""
"1460998808","1","01","1","","",""
"1460998808","1","02","1","","",""
"1460998809","1","01","1","02","03","04"
"1460998809","1","02","1","02","03","04"
"1460998901","1","02","1","","",""
"1460998901","1","03","1","","",""
"1460998901","1","06","1","","",""
"1460998902","1","01","1","","",""
"1460998902","1","03","1","02","",""
"1460998904","1","01","1","","",""
"1460998904","1","02","1","02","03",""
"1460998904","1","02","2","","",""
"1460998905","1","01","1","02","03",""
"1460998905","1","01","2","","",""
"1460998905","1","02","1","02","03",""
"1460998905","1","04","1","","",""
"1460998905","1","05","1","","",""
"1461006202","1","01","1","","",""
"1461006202","1","03","1","","",""
"1461006203","1","01","1","","",""
"1461006203","1","03","1","","",""
"1461006203","1","05","1","","",""
"1461006203","1","06","1","","",""
"1461006203","1","06","2","","",""
"1461006204","1","01","1","","",""
"1461006204","1","02","1","","",""
"1461006204","1","03","1","","",""
"1461006204","1","04","1","","",""
"1461006204","1","06","1","","",""
"1461006220","1","01","1","","",""
"1461006220","1","02","1","","",""
"1461006221","1","01","1","","",""
"1461006223","1","01","1","","",""
"1461006223","1","01","2","","",""
"1461006223","1","02","1","","",""
"1461006223","1","03","1","","",""
"1461006310","1","01","1","","",""
"1461006310","1","02","1","","",""
"1461006311","1","01","1","","",""
"1461006313","1","01","1","","",""
"1461006313","1","04","1","","",""
"1461006314","1","01","1","","",""
"1461006505","1","01","1","","",""
"1461006505","1","03","1","","",""
"1461006506","1","01","1","","",""
"1461006506","1","03","1","","",""
"1461006507","1","01","1","","",""
"1461006508","1","01","1","","",""
"1461006509","1","01","1","","",""
"1461006915","1","01","1","","",""
"1461006917","1","01","1","","",""
"1461006918","1","01","1","","",""
"1461006919","1","01","1","","",""
"1461006919","1","03","1","","",""
"1461006919","1","05","1","","",""
"1461256011","1","01","1","02","",""
"1461256011","1","01","2","","",""
"1461256011","1","02","1","","",""
"1461256011","1","03","1","02","03","04"
"1461256011","1","03","2","","",""
"1461256011","1","04","1","","",""
"1461256012","1","01","1","02","",""
"1461256012","1","01","2","","",""
"1461256012","1","02","1","","",""
"1461256013","1","01","1","02","",""
"1461256014","1","01","1","02","03",""
"1461256015","1","01","1","02","03","04"
"1461256015","1","01","2","","",""
"1461256015","1","02","1","","",""
"1461256015","1","03","1","","",""
"1461256015","1","04","1","","",""
"1461256406","1","01","1","02","03",""
"1461256406","1","01","2","","",""
"1461256406","1","03","1","","",""
"1461256407","1","01","1","02","03",""
"1461256408","1","01","1","","",""
"1461256408","1","01","2","","",""
"1461256408","1","02","1","","",""
"1461256408","1","03","1","02","03",""
"1461256409","1","01","1","02","03",""
"1461256409","1","02","1","","",""
"1461256409","1","03","1","","",""
"1461256409","1","04","1","02","",""
"1461256409","1","05","1","02","03","04"
"1461256410","1","01","1","02","03","04"
"1461256410","1","01","2","","",""
"1461256422","1","01","1","02","03","04"
"1461256422","1","01","2","","",""
"1461256422","3","01","1","","",""
"1461256422","3","01","2","","",""
"1461256424","1","01","1","","",""
"1461256424","1","02","1","","",""
"1461256424","1","03","1","","",""
"1461256424","1","03","2","","",""
"1461256424","1","04","1","","",""
"1461256426","1","02","1","","",""
"1461256426","1","03","1","02","03","04"
"1461256427","1","01","1","02","",""
"1461256427","1","02","1","","",""
"1461256616","1","01","1","","",""
"1461256616","1","02","1","02","",""
"1461256617","1","01","1","02","",""
"1461256618","1","02","1","","",""
"1461256618","2","01","1","02","03","04"
"1461256618","2","01","2","","",""
"1461256619","1","02","1","02","",""
"1461256619","1","02","2","","",""
"1461256619","1","03","1","02","03",""
"1461256620","1","02","1","","",""
"1461256620","1","05","1","02","03","04"
"1461256801","1","01","1","","",""
"1461256801","1","03","1","02","03",""
"1461256801","1","04","1","02","03","04"
"1461256801","1","05","1","02","03",""
"1461256801","1","06","1","","",""
"1461256802","1","01","1","02","","04"
"1461256802","1","02","1","","",""
"1461256803","1","01","1","","",""
"1461256803","1","02","1","","",""
"1461256803","1","03","1","02","03","04"
"1461256804","1","01","1","02","03","04"
"1461256804","1","01","2","","",""
"1461256804","1","02","1","","",""
"1461256805","1","01","1","02","03","04"
"1461256805","1","01","2","","",""
"1461256805","1","02","1","","",""
"1461256805","1","03","1","02","03",""
"1461256805","1","03","2","","",""
"1461287213","1","01","1","","",""
"1461287213","1","03","1","02","03","04"
"1461287213","1","04","1","","",""
"1461287214","1","01","1","02","03",""
"1461287215","1","01","1","02","03",""
"1461287516","1","01","1","02","03",""
"1461287517","1","01","1","","",""
"1461287518","1","01","1","","",""
"1461287518","1","02","1","02","03","04"
"1461287518","1","02","2","","",""
"1461287518","1","03","1","02","03",""
"1461287519","1","01","1","02","03",""
"1461287519","1","04","1","","",""
"1461287520","1","01","1","02","03",""
"1461287520","1","03","1","02","03",""
